"","logFC","logCPM","PValue","FDR"
"YDL076C",-0.569850215041864,6.10821548650689,6.60964332698307e-07,2.90559134961061e-06
"YML102W",-0.612842054654785,6.37294463510941,6.63639826938289e-07,2.91518697549655e-06
"YGL223C",-0.66087424838948,5.54600663929113,6.66184793294408e-07,2.92419541685684e-06
"YER082C",0.818043391801866,5.77271415409961,6.67350245987382e-07,2.92713966308921e-06
"YLR288C",-0.699485132251356,5.48652460008427,6.70436268136952e-07,2.93849733227136e-06
"YLR127C",-0.69521526872772,5.44485295842108,6.81042241618382e-07,2.98277345940486e-06
"YDL115C",-0.671077941546614,5.91416860217686,6.85964190364327e-07,3.0021080727705e-06
"YPL124W",-1.16026884695602,4.08117077539975,6.86770378577196e-07,3.00341487807928e-06
"YBR215W",-0.733005842859794,5.61104616532592,6.9381135213729e-07,3.03066316713823e-06
"YKL211C",-0.549468951032067,7.30100643758102,6.94025450645987e-07,3.03066316713823e-06
"YPR001W",-1.26427541407893,4.46953792020056,6.96684096899436e-07,3.04002935203094e-06
"YJR016C",0.361946121333881,9.58719543033688,7.19997807093726e-07,3.13944511759291e-06
"YMR054W",-0.434477835819394,7.82408343327478,7.26954547856382e-07,3.16744481565995e-06
"YDR122W",-0.516427496553168,7.80570832067825,7.2931008946894e-07,3.1753699774744e-06
"YDR246W",-0.586897793528266,6.31752330013608,7.30134551338086e-07,3.17662216196137e-06
"YKR049C",-0.634696042311153,6.31656246913178,7.40882092166205e-07,3.22101347490627e-06
"YOR336W",-0.60576359221383,5.86612616084074,7.45400400681582e-07,3.23827765846764e-06
"YKL146W",-0.548093505772549,7.07840759516764,7.54141053702229e-07,3.27384637913139e-06
"YLR066W",-0.559689451649956,6.56983532697747,7.69215405646629e-07,3.33520392774009e-06
"YOL113W",-0.494343751581701,6.90828150459146,7.69402291932606e-07,3.33520392774009e-06
"YDR421W",-0.616855060453322,6.01224340760949,7.76975057113787e-07,3.36556472396946e-06
"YJL078C",0.459319222050985,8.23650103425804,7.79177309388575e-07,3.37263506924082e-06
"YMR091C",-0.550356483930556,6.65311406523064,7.80209529424562e-07,3.37463434620258e-06
"YMR292W",-1.09929423750976,4.91452880965479,7.83009487540605e-07,3.38427110137163e-06
"YOL088C",-0.632258472353727,6.05744707333119,7.87755317342085e-07,3.40229796548402e-06
"YDR307W",-0.630629548924664,5.64175892247115,7.91255628897954e-07,3.41492308985353e-06
"YPR199C",-0.650662473565289,5.40883927824194,7.92115968271267e-07,3.41517433116508e-06
"YML051W",-0.551666081780113,6.50182856157149,7.92468202922031e-07,3.41517433116508e-06
"YKL038W",-0.576200446119139,6.98359740788076,7.94331424703203e-07,3.42071254728446e-06
"YGL130W",-0.643599047181315,6.05588310669334,7.96285375872697e-07,3.42663314111909e-06
"YLR423C",-1.15872567362528,4.01907001083102,8.00000480399273e-07,3.44011834485647e-06
"YOL016C",0.717114645125527,8.58093950334078,8.00683687564858e-07,3.44055583102489e-06
"YMR058W",-0.490955203424517,9.16996488867836,8.04180374080557e-07,3.45307349305853e-06
"YGL011C",-0.427527483555715,8.19385911373121,8.14621549370346e-07,3.49537034635557e-06
"YLR105C",-0.634011925351417,5.96845743717855,8.18823923623603e-07,3.51085591020352e-06
"YBR004C",-0.684656224450826,5.78843299401859,8.30691228993312e-07,3.55916003037902e-06
"YML032C",-0.52635607289272,6.74608008088182,8.32046638371994e-07,3.56238781421642e-06
"YMR070W",-0.511145985801382,7.00125986720786,8.41934256450377e-07,3.60211496414814e-06
"YGL228W",-0.409887518080637,7.73045035260186,8.44509184563422e-07,3.61052084180763e-06
"YAR019C",-0.656363097683321,5.2633521689647,8.52548706806205e-07,3.64226043189337e-06
"YHL027W",-0.446116162288699,7.56079060272077,8.72709182920867e-07,3.72570002549983e-06
"YOL123W",0.587678114345311,8.20229587104061,8.9086678115915e-07,3.80047494168615e-06
"YMR048W",-0.839472425860911,4.83790370492011,8.9183140592271e-07,3.80184901213593e-06
"YKR071C",-0.654048111974537,6.7495595458476,9.07402974661666e-07,3.86544521315556e-06
"YLR289W",-0.8736740323485,4.73243241266517,9.17515561957578e-07,3.90300810691443e-06
"YDR253C",-0.949179547903801,4.73846384784874,9.17540016345779e-07,3.90300810691443e-06
"YFL029C",-0.569180639172319,6.27903108141248,9.19413034679253e-07,3.90816589525657e-06
"YBR059C",-0.529114805032599,7.97710816018188,9.21082280019533e-07,3.91245071850364e-06
"YKL041W",-0.627460529096563,6.04997476140903,9.25501408028357e-07,3.92582382096225e-06
"YER087C-B",-0.569293864316055,6.12167388901475,9.25557584965748e-07,3.92582382096225e-06
"YOR059C",-0.563235070150858,6.38110261104389,9.43682724889593e-07,3.99983573293103e-06
"YMR089C",-0.428597015534113,7.33238568179225,9.46468257492069e-07,4.00877070836118e-06
"YCR018C",1.00295768829765,4.39640411970533,9.53434942883518e-07,4.03538952578095e-06
"YLR100W",-0.442715900333863,7.58847059547253,9.60708762027917e-07,4.0632692958679e-06
"YOR087W",-0.577891078751591,6.47933809509123,9.65108827874603e-07,4.07896352466716e-06
"YLR214W",0.695826631931986,7.2246370458197,9.76797440521722e-07,4.12541788405926e-06
"YDR107C",-0.726517184993707,5.48211844244098,9.8480378513931e-07,4.1562653328597e-06
"YDR368W",-0.476803493257576,6.93040584897522,9.86791248367006e-07,4.16168483006955e-06
"YNL294C",-0.531479070101828,7.36392688789233,9.90968434138301e-07,4.17632494643613e-06
"YMR099C",-0.485792352496886,6.97743756664787,9.92970177501854e-07,4.18178259094553e-06
"YOR367W",-0.882717054413828,5.21634294209685,1.00009942647961e-06,4.2088110287908e-06
"YDL161W",-0.446107041992133,7.53944531816833,1.00278408917371e-06,4.21710977657488e-06
"YLR191W",-0.836356295878575,5.37513842294837,1.01133086534403e-06,4.25003176863682e-06
"YDR322C-A",-0.683424716718421,5.86657774862749,1.02100409276944e-06,4.28763748539159e-06
"YDR058C",-0.982385455048678,4.49026463566322,1.02429476095604e-06,4.29608912627346e-06
"YBR156C",-1.02389525300313,4.74482993677132,1.02446877761904e-06,4.29608912627346e-06
"YAL010C",-0.740326505193244,5.25238579229506,1.03222858381872e-06,4.32556411505337e-06
"YIL166C",-1.06465684468835,3.97418316888721,1.03828557769367e-06,4.34786678217512e-06
"YNL302C",0.358697602048758,10.2890892734874,1.04027172324999e-06,4.35310310217129e-06
"YCL043C",-0.485754683534733,10.4499621368422,1.04253262990189e-06,4.35723639445166e-06
"YBR016W",-0.443529419178163,7.6196308950457,1.04273225190866e-06,4.35723639445166e-06
"YNL083W",-0.74840094506886,5.31884374802195,1.05105387991816e-06,4.38891023816215e-06
"YFL034W",-0.511162400734774,6.48791245277686,1.06043006122767e-06,4.42493982530615e-06
"YNL138W",-0.405526269069929,8.22568609689948,1.0647570021085e-06,4.43986411661452e-06
"YKR067W",-0.669402159915484,7.20084333758094,1.07556526926401e-06,4.48177443537686e-06
"YJR065C",-0.41371591469347,8.20077737519512,1.08485483315098e-06,4.51730193367654e-06
"YPR030W",-0.687899179741062,5.73381583040537,1.0876982899581e-06,4.5259569491435e-06
"YOR064C",-0.956202403276766,4.6193570880917,1.11442155715238e-06,4.63246636199228e-06
"YOL026C",-0.60427751225772,6.25145459365997,1.11486092605662e-06,4.63246636199228e-06
"YOR002W",-0.502579310672595,7.03101527809239,1.12715554239416e-06,4.68026620655877e-06
"YER164W",-0.47541403559546,7.02788755992987,1.12845076351679e-06,4.68235846264295e-06
"YNL024C-A",-0.682378868107009,5.55027751519275,1.13485376470389e-06,4.70562699772453e-06
"YBL064C",-0.530426527028044,6.99923869016618,1.13862198385319e-06,4.71794557315079e-06
"YDL027C",-0.747119375271791,6.13480401017115,1.15576993369021e-06,4.78564779401327e-06
"YOR142W-A",-5.58084072409878,4.02083022293291,1.17278051060071e-06,4.84929579400725e-06
"YPR158W-A",-5.58084072409878,4.02083022293291,1.17278051060071e-06,4.84929579400725e-06
"YMR297W",-0.484576454363587,9.69663845954951,1.17633141573334e-06,4.86058169475851e-06
"YML092C",-0.517826713640906,7.58827712616726,1.18875709165603e-06,4.90849665828942e-06
"YLR304C",0.344964430444516,8.86150995560409,1.18981868806852e-06,4.90945409853655e-06
"YML054C",-0.977101247767292,4.53779458414868,1.194375902473e-06,4.92464312641982e-06
"YIL040W",-0.617235508668455,5.72755041557994,1.19516436192984e-06,4.92464312641982e-06
"YBR111W-A",-1.04443701525644,4.82768456544114,1.19759793150298e-06,4.93123657668973e-06
"YNL140C",-0.922649087160544,5.12365970117726,1.22351702916363e-06,5.03445776186451e-06
"YLR045C",-0.547463396451087,6.49839708142319,1.24371712255615e-06,5.11401960678577e-06
"YLR188W",-0.555371478179819,6.58875214816563,1.24654045773694e-06,5.12206936696491e-06
"YFR053C",1.18458891998761,9.83395674929083,1.25161050261152e-06,5.13933334070255e-06
"YER119C",-0.693441899662758,6.83991357847594,1.25377896345641e-06,5.14289346342787e-06
"YKL149C",-0.899150672884566,4.98803418516354,1.25421586407409e-06,5.14289346342787e-06
"YOL043C",-0.647255829765507,5.54424023374544,1.29391371604801e-06,5.30199962455408e-06
"YNL259C",-1.1031631060955,4.70012053489872,1.34205414734801e-06,5.49545632516137e-06
"YHR007C-A",-1.95802645897119,2.73653736037479,1.3459059082098e-06,5.50741719147815e-06
"YCR027C",-0.8378366864889,4.67720371030247,1.34854173570295e-06,5.51438939195186e-06
"YLL011W",1.25923225672778,4.84455990131894,1.35841976434294e-06,5.55094595691796e-06
"YER032W",-0.812446214017945,5.13891996106861,1.36513825071447e-06,5.57455005484992e-06
"YMR170C",-0.723649125804064,5.44727362098459,1.3741742892045e-06,5.6075788063607e-06
"YFR027W",-0.955290291954264,4.54202873264946,1.38534099843331e-06,5.64925064626458e-06
"YHR066W",1.73050374911314,4.51791651199828,1.394662094602e-06,5.68334408661157e-06
"YOR349W",-0.698979018442378,5.24706171540485,1.44784828240649e-06,5.89602084445917e-06
"YDR373W",-0.58578946138762,6.08880513034106,1.45316232460285e-06,5.91359111050553e-06
"YLR212C",-0.633015219735909,5.49740381855381,1.45705364019661e-06,5.92358757215343e-06
"YDR315C",-0.95656189967747,4.34619154739073,1.45762100812158e-06,5.92358757215343e-06
"YFR046C",-0.752661058358139,5.11827015203372,1.46451683959336e-06,5.94752652016054e-06
"YFR011C",-0.690719484544233,5.41318825507753,1.47115334899258e-06,5.97004450938044e-06
"YMR307W",0.328746707319565,10.3532331406744,1.4720795908714e-06,5.97004450938044e-06
"YOL165C",-2.17367608563822,2.94978618542538,1.47420161373953e-06,5.97455544417589e-06
"YNL287W",-0.40333624975644,7.99166095683917,1.50706060397385e-06,6.10354386975584e-06
"YDR103W",-0.60579120518974,5.97907998889196,1.51940740026454e-06,6.149338979046e-06
"YLR421C",-0.519706299390088,6.81628564383538,1.52550324260094e-06,6.16978994290483e-06
"YOR128C",1.17268561814266,7.78957661426668,1.5308419719606e-06,6.18715297000741e-06
"YDL132W",-0.402760517840672,7.61167904781759,1.53246156686835e-06,6.18947105198637e-06
"YDR086C",-0.607105797943554,7.31722349433235,1.53364820326369e-06,6.19003848479621e-06
"YDL241W",1.18301562350119,4.35736189141974,1.54154873496934e-06,6.21768497942302e-06
"YDL216C",-0.685444366823651,5.25507222010261,1.54800287858202e-06,6.23946391864428e-06
"YLR072W",-0.608289433782616,6.87411314518584,1.55466393502143e-06,6.26204663275821e-06
"YDL085C-A",-0.769269352471049,4.82698114309327,1.55722167181477e-06,6.26808206267209e-06
"YJR145C",0.389631608565192,11.4443689634186,1.56914502116856e-06,6.31047427478703e-06
"YDR532C",-0.978788275950089,4.50783276285647,1.56988645132441e-06,6.31047427478703e-06
"YDR201W",-0.772481186838232,5.08600962946037,1.57735961669393e-06,6.33620967547725e-06
"YCL055W",-0.757490913612473,5.22913697691057,1.60086620570474e-06,6.42627227893823e-06
"YKL092C",-0.800960758210178,5.40852974628999,1.60978598576171e-06,6.45769740864546e-06
"YDL059C",-0.902879766837558,4.78734648772346,1.61914531626071e-06,6.49084203002346e-06
"YOR092W",0.583850203632869,5.78071588136023,1.63447064643627e-06,6.54784212252091e-06
"YCL051W",-0.492144876209502,7.26359677445127,1.64502707267704e-06,6.58567333493237e-06
"YLR136C",0.931175009214288,5.12889708720992,1.64784813701293e-06,6.59250671176844e-06
"YPR057W",-0.862637829589067,5.77593291051051,1.65290731327079e-06,6.60827876528597e-06
"YIL034C",-0.506775522911273,7.20903325732287,1.66156541617673e-06,6.63840821574457e-06
"YDR016C",-0.778476899508707,5.17026543022661,1.67925898366115e-06,6.70457179913836e-06
"YJR147W",0.597697692022081,5.61897180895166,1.68668159161119e-06,6.72966620199824e-06
"YPL052W",-1.11311363018947,4.69844004464652,1.68930060075539e-06,6.73557389128684e-06
"YGR141W",-0.548669058912276,6.32007815385291,1.69575785243025e-06,6.7539696824595e-06
"YBL039C",0.982901128803667,6.36355439298961,1.69619721955971e-06,6.7539696824595e-06
"YOL009C",-0.845505689969907,4.86262732150064,1.71850349233088e-06,6.83818773646388e-06
"YHR091C",-0.729997973670419,5.9520440470313,1.7272120835833e-06,6.8645418877121e-06
"YDR286C",-1.06793366680956,4.27500079045866,1.72798746696964e-06,6.8645418877121e-06
"YEL062W",-0.71943270112629,4.96425396476342,1.72860696513284e-06,6.8645418877121e-06
"YJR006W",-0.528312074893605,6.35032112176786,1.73149228419784e-06,6.8713882264243e-06
"YGL023C",-0.434664739135943,7.75611868910427,1.73512502432645e-06,6.88118952341796e-06
"YMR085W",-0.978808159310701,5.29894607069961,1.74139201032604e-06,6.90141763235043e-06
"YIR001C",-0.713536775677503,5.17011049350166,1.74906245738546e-06,6.9271770818941e-06
"YGL078C",0.832703910468284,6.99314597927281,1.75427622001516e-06,6.94317885874897e-06
"YGR033C",-0.728924690692833,6.15551993509146,1.75795664593272e-06,6.95309456817106e-06
"YKL193C",-0.76545192184655,5.80674829077724,1.76775108802363e-06,6.9871631181268e-06
"YPR180W",-0.554410882979966,5.66110655683265,1.79362697264887e-06,7.08470680718516e-06
"YNL078W",-0.685032074971449,6.49280601098666,1.80530831885304e-06,7.12460233799316e-06
"YKR095W",-0.464025786877291,7.49947146397402,1.80613545833864e-06,7.12460233799316e-06
"YJR142W",-0.561542539567181,5.94623282778869,1.82472400387491e-06,7.19313253226373e-06
"YJL132W",-0.660878777443671,5.31073417491044,1.82882577449628e-06,7.20450206903761e-06
"YHR150W",-0.816586358890413,5.01423935904606,1.85073079842361e-06,7.28594420111277e-06
"YDR461C-A",-0.79124079730362,5.12819821468025,1.86480217248032e-06,7.33645907883382e-06
"YJL176C",-0.520290308536937,6.3196756198957,1.87322324471865e-06,7.3646923182726e-06
"YNL146W",-1.93166269663921,3.22339937277697,1.8990487498273e-06,7.45754064958354e-06
"YNL172W",-0.63074303030939,5.47929136497629,1.8993601079808e-06,7.45754064958354e-06
"YFL050C",-0.69974395797431,5.464421050058,1.970766646335e-06,7.73277602544045e-06
"YDR407C",-0.544909678087372,6.14151817736293,1.97948761138987e-06,7.76184771146047e-06
"YHL028W",-0.7090488573032,5.7547340996976,1.98168359425528e-06,7.76531246834998e-06
"YDL057W",-0.906191355973084,4.78487499087583,2.02376679472558e-06,7.92496897709547e-06
"YGL110C",-0.666457957500902,5.87932304303115,2.05199908248155e-06,8.03021069513447e-06
"YKL206C",-0.676990024850877,5.7947383528128,2.07263062278588e-06,8.1014945999077e-06
"YER038W-A",-2.27956898311247,3.14891989054738,2.07295298703063e-06,8.1014945999077e-06
"YPR171W",-0.686534947073704,5.90983873770927,2.07654121342899e-06,8.11016129363652e-06
"YKL080W",-0.395929220840602,8.02545498638007,2.08781625352248e-06,8.14881845124837e-06
"YEL063C",-0.556578022534701,6.79696163762221,2.10571367986548e-06,8.21325500577721e-06
"YMR273C",-0.488692409821927,6.73662852207042,2.13873657939499e-06,8.33656412403174e-06
"YLR118C",-0.684932906131593,5.85820203379006,2.15454062150508e-06,8.39263782583645e-06
"YBL046W",-0.547429027605247,6.58958584965385,2.18324793819049e-06,8.49770027111309e-06
"YAL028W",-0.602192467751923,5.90601207089534,2.18533919891302e-06,8.49770027111309e-06
"YPL096W",-0.611732356478813,5.75098211993621,2.18582048548828e-06,8.49770027111309e-06
"YJL048C",-0.68182767101305,6.18705603543922,2.19731815897199e-06,8.53679024729958e-06
"YFR006W",-0.512032321065531,6.97207057851735,2.21248926294165e-06,8.59009118689351e-06
"YJR149W",-1.04438053503377,4.23832519487166,2.28015389933946e-06,8.84699712943709e-06
"YLR229C",-0.394613886581405,7.92606242110361,2.30644022299402e-06,8.94312372179268e-06
"YML117W",-0.437490077756615,8.39344759020772,2.3103502865888e-06,8.95241823559001e-06
"YKL020C",-0.533902800851301,6.61622360901953,2.32671369909176e-06,9.00992471042275e-06
"YKR020W",-0.869439671446353,5.08063183346407,2.36780760019133e-06,9.16305923501118e-06
"YBR103W",-0.59943825992772,6.09567612026138,2.37407222237408e-06,9.18129760770419e-06
"YGR245C",0.740049706108823,7.24712362027321,2.38309633970326e-06,9.21017703594003e-06
"YBR142W",0.907396819051453,5.32249501438598,2.38893352954313e-06,9.22670998322893e-06
"YNL220W",0.433375845980833,7.86248923459289,2.39668509557513e-06,9.25061037868104e-06
"YBR247C",1.20971354411694,4.7385983226027,2.4254648627049e-06,9.35559034721312e-06
"YMR314W",-0.44552888593597,8.16373598738913,2.43501982149067e-06,9.38632722069076e-06
